"Lake","Gear","Set","Lat","Lon","Date","Species","Fork_length","Weight","Sex","Mark","Floy","PIT","Recap","cap_label","Fish_notes","event_num","lake_combined","stat","grouping","corrected_length","class","year_cap","year_recap"
"Lower","ANG",68,63.1374,-145.9601,2024-04-11,"LT","504",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",483.452162637595,NA,NA,NA
"Lower","ANG",103,63.1374,-145.9601,2024-04-15,"LT","510",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",490.066793595723,NA,NA,NA
"Lower","ANG",58,63.1374,-145.9601,2024-04-10,"LT","513",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",493.374109074787,NA,NA,NA
"Lower","ANG",53,63.13213,-145.96,2024-04-15,"LT","515",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",495.578986060829,NA,NA,NA
"Lower","ANG",100,63.1374,-145.9601,2024-04-15,"LT","520",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",501.091178525936,NA,NA,NA
"Lower","ANG",13,63.13668,-145.96531,2024-04-12,"LT","527",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",508.808247977085,NA,NA,NA
"Lower","ANG",54,63.13502,-145.96593,2024-04-11,"LT","530",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",512.115563456149,NA,NA,NA
"Lower","ANG",91,63.13803,-145.96114,2024-04-11,"LT","530",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",512.115563456149,NA,NA,NA
"Lower","ANG",115,63.1374,-145.9601,2024-04-13,"LT","530",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",512.115563456149,NA,NA,NA
"Lower","ANG",105,63.13435,-145.95845,2024-04-12,"LT","532",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",514.320440442192,NA,NA,NA
"Lower","ANG",71,63.13484,-145.96626,2024-04-09,"LT","535",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",517.627755921255,NA,NA,NA
"Lower","ANG",93,63.1374,-145.9601,2024-04-12,"LT","535",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",517.627755921255,NA,NA,NA
"Lower","ANG",32,63.13478,-145.96535,2024-04-13,"LT","538",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",520.935071400319,NA,NA,NA
"Lower","ANG",10,63.1263,-145.96352,2024-04-11,"LT","541",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",524.242386879383,NA,NA,NA
"Lower","ANG",14,63.13633,-145.95908,2024-04-14,"LT","545",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",528.652140851469,NA,NA,NA
"Lower","ANG",26,63.13489,-145.96629,2024-04-15,"LT","555",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",539.676525781682,NA,NA,NA
"Lower","ANG",97,63.1374,-145.9601,2024-04-13,"LT","556",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",540.778964274703,NA,NA,NA
"Lower","ANG",65,63.1374,-145.9601,2024-04-11,"LT","562",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",547.393595232831,NA,NA,NA
"Lower","ANG",69,63.1374,-145.9601,2024-04-11,"LT","565",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",550.700910711895,NA,NA,NA
"Lower","ANG",92,63.1374,-145.9601,2024-04-12,"LT","582",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",569.442365093257,NA,NA,NA
"Lower","ANG",40,63.13489,-145.96629,2024-04-14,"LT","583",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",570.544803586279,NA,NA,NA
"Lower","ANG",33,63.13489,-145.96629,2024-04-14,"LT","587",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",574.954557558364,NA,NA,NA
"Lower","ANG",28,63.13478,-145.96533,2024-04-13,"LT","592",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",580.46675002347,NA,NA,NA
"Lower","ANG",98,63.1374,-145.9601,2024-04-13,"LT","600",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",589.286257967641,NA,NA,NA
"Lower","ANG",21,63.13056,-145.972,2024-04-10,"LT","602",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",591.491134953684,NA,NA,NA
"Lower","ANG",38,63.13489,-145.96629,2024-04-14,"LT","612",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",602.515519883897,NA,NA,NA
"Lower","ANG",19,63.13375,-145.96242,2024-04-12,"LT","616",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",606.925273855982,NA,NA,NA
"Lower","ANG",79,63.13485,-145.96643,2024-04-11,"LT","619",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",610.232589335046,NA,NA,NA
"Lower","ANG",23,63.13056,-145.972,2024-04-10,"LT","638",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",631.178920702451,NA,NA,NA
"Lower","ANG",22,63.13056,-145.972,2024-04-10,"LT","647",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",641.100867139643,NA,NA,NA
"Lower","ANG",24,63.13489,-145.96629,2024-04-15,"LT","664",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",659.842321521005,NA,NA,NA
"Lower","ANG",64,63.1374,-145.9601,2024-04-11,"LT","685",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",682.993529874453,NA,NA,NA
"Lower","ANG",77,63.13485,-145.96643,2024-04-11,"LT","710",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",710.554492199986,NA,NA,NA
"Lower","ANG",44,63.13072,-145.96406,2024-04-11,"LT","?",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",3,"Lower","n2","n2",NA,NA,NA,NA
"Lower","ANG",62,63.13712,-145.96429,2024-06-14,"LT","435",1120,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",407.383906619124,NA,NA,NA
"Lower","ANG",24,63.12995,-145.97295,2024-06-12,"LT","447",907,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",420.61316853538,NA,NA,NA
"Lower","ANG",11,63.12926,-145.97293,2024-06-11,"LT","467",1361,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",442.661938395806,NA,NA,NA
"Lower","ANG",105,63.12356,-145.97041,2024-06-18,"LT","478",1310,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",454.78876181904,NA,NA,NA
"Lower","ANG",14,63.12926,-145.97293,2024-06-11,"LT","488",1474,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",465.813146749254,NA,NA,NA
"Lower","ANG",101,63.137,-145.96431,2024-06-18,"LT","500",1510,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",479.04240866551,NA,NA,NA
"Lower","ANG",12,63.12926,-145.97293,2024-06-11,"LT","503",1588,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",482.349724144573,NA,NA,NA
"Lower","ANG",106,63.13029,-145.97269,2024-06-18,"LT","505",1680,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",484.554601130616,NA,NA,NA
"Lower","ANG",31,63.1298,-145.973,2024-06-13,"LT","507",1690,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",486.759478116659,NA,NA,NA
"Lower","ANG",87,63.12888,-145.97299,2024-06-17,"LT","524",1830,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",505.500932498021,NA,NA,NA
"Lower","ANG",53,63.13521,-145.96597,2024-06-14,"LT","525",1980,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",506.603370991042,NA,NA,NA
"Lower","ANG",23,63.12995,-145.97295,2024-06-12,"LT","537",1928,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",519.832632907298,NA,NA,NA
"Lower","ANG",9,63.12926,-145.97293,2024-06-11,"LT","539",1928,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",522.037509893341,NA,NA,NA
"Lower","ANG",47,63.1382,-145.95998,2024-06-13,"LT","546",2180,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",529.75457934449,NA,NA,NA
"Lower","ANG",90,63.1358,-145.96523,2024-06-17,"LT","550",2300,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",534.164333316575,NA,NA,NA
"Lower","ANG",5,63.13816,-145.9607,2024-06-11,"LT","563",2495,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",548.496033725852,NA,NA,NA
"Lower","ANG",64,63.12985,-145.97292,2024-06-14,"LT","570",2480,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",556.213103177001,NA,NA,NA
"Lower","ANG",70,63.13759,-145.96282,2024-06-14,"LT","574",2760,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",560.622857149087,NA,NA,NA
"Lower","ANG",94,63.13794,-145.96132,2024-06-17,"LT","582",2780,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Lower","n2","n2",569.442365093257,NA,NA,NA
"Round","ANG",39,63.05687,-145.99161,2024-06-14,"LT","232",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",183.588892535797,NA,NA,NA
"Round","ANG",50,63.05684,-145.99156,2024-06-14,"LT","273",227,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",228.788870749671,NA,NA,NA
"Round","ANG",56,63.05703,-145.99249,2024-06-14,"LT","274",204,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",229.891309242692,NA,NA,NA
"Round","ANG",73,63.05695,-145.99256,2024-06-15,"LT","278",227,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",234.301063214777,NA,NA,NA
"Round","ANG",74,63.05695,-145.99256,2024-06-15,"LT","286",227,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",243.120571158948,NA,NA,NA
"Round","ANG",51,63.05684,-145.99156,2024-06-14,"LT","291",249,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",248.632763624055,NA,NA,NA
"Round","ANG",16,63.05626,-145.98988,2024-06-13,"LT","298",250,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",256.349833075204,NA,NA,NA
"Round","ANG",29,63.05634,-145.99054,2024-06-13,"LT","300",320,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",258.554710061246,NA,NA,NA
"Round","ANG",24,63.05416,-145.98787,2024-06-13,"LT","309",360,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",268.476656498438,NA,NA,NA
"Round","ANG",176,63.05657,-145.99299,2024-06-25,"LT","310",NA,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",269.57909499146,NA,NA,NA
"Round","ANG",45,63.05679,-145.99168,2024-06-14,"LT","315",340,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",275.091287456566,NA,NA,NA
"Round","ANG",49,63.05684,-145.99156,2024-06-14,"LT","324",363,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",285.013233893758,NA,NA,NA
"Round","ANG",58,63.05703,-145.99249,2024-06-14,"LT","336",408,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",298.242495810014,NA,NA,NA
"Round","ANG",18,63.05626,-145.98988,2024-06-13,"LT","340",470,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",302.652249782099,NA,NA,NA
"Round","ANG",53,63.05703,-145.99249,2024-06-14,"LT","340",431,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",302.652249782099,NA,NA,NA
"Round","ANG",169,63.0583,-145.99666,2024-06-22,"LT","342",363,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",304.857126768142,NA,NA,NA
"Round","ANG",17,63.05626,-145.98988,2024-06-13,"LT","345",440,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",308.164442247206,NA,NA,NA
"Round","ANG",55,63.05703,-145.99249,2024-06-14,"LT","354",454,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",318.086388684397,NA,NA,NA
"Round","ANG",195,63.05814,-145.99866,2024-06-27,"LT","355",530,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",319.188827177419,NA,NA,NA
"Round","ANG",52,63.05703,-145.99249,2024-06-14,"LT","361",499,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",325.803458135547,NA,NA,NA
"Round","ANG",57,63.05703,-145.99249,2024-06-14,"LT","362",567,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",326.905896628568,NA,NA,NA
"Round","ANG",48,63.05684,-145.99156,2024-06-14,"LT","371",590,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",336.82784306576,NA,NA,NA
"Round","ANG",187,63.05814,-145.99866,2024-06-27,"LT","373",650,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",339.032720051802,NA,NA,NA
"Round","ANG",20,63.05638,-145.99023,2024-06-13,"LT","380",700,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",346.749789502952,NA,NA,NA
"Round","ANG",44,63.05679,-145.99168,2024-06-14,"LT","385",635,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",352.261981968058,NA,NA,NA
"Round","ANG",191,63.05814,-145.99866,2024-06-27,"LT","387",630,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",354.466858954101,NA,NA,NA
"Round","ANG",21,63.05638,-145.99023,2024-06-13,"LT","396",690,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",364.388805391293,NA,NA,NA
"Round","ANG",54,63.05703,-145.99249,2024-06-14,"LT","398",703,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",366.593682377335,NA,NA,NA
"Round","ANG",168,63.05262,-145.98547,2024-06-22,"LT","400",726,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",368.798559363378,NA,NA,NA
"Round","ANG",30,63.05634,-145.99054,2024-06-13,"LT","401",740,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",369.900997856399,NA,NA,NA
"Round","ANG",28,63.05634,-145.99054,2024-06-13,"LT","405",870,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",374.310751828485,NA,NA,NA
"Round","ANG",25,63.05416,-145.98787,2024-06-13,"LT","410",750,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",379.822944293591,NA,NA,NA
"Round","ANG",41,63.05687,-145.99161,2024-06-14,"LT","419",816,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",389.744890730783,NA,NA,NA
"Round","ANG",32,63.05523,-145.98172,2024-06-13,"LT","422",820,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",393.052206209847,NA,NA,NA
"Round","ANG",194,63.05814,-145.99866,2024-06-27,"LT","422",830,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",393.052206209847,NA,NA,NA
"Round","ANG",19,63.05626,-145.98988,2024-06-13,"LT","425",830,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",396.359521688911,NA,NA,NA
"Round","ANG",64,63.0583,-145.99461,2024-06-15,"LT","428",890,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",399.666837167975,NA,NA,NA
"Round","ANG",26,63.05416,-145.98787,2024-06-13,"LT","432",970,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",404.07659114006,NA,NA,NA
"Round","ANG",27,63.05616,-145.98932,2024-06-13,"LT","440",1060,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",412.896099084231,NA,NA,NA
"Round","ANG",47,63.05684,-145.99156,2024-06-14,"LT","440",907,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",412.896099084231,NA,NA,NA
"Round","ANG",43,63.05679,-145.99168,2024-06-14,"LT","445",1066,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",418.408291549337,NA,NA,NA
"Round","ANG",31,63.05634,-145.99054,2024-06-13,"LT","447",830,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",420.61316853538,NA,NA,NA
"Round","ANG",66,63.05951,-145.99374,2024-06-15,"LT","458",1130,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",432.739991958614,NA,NA,NA
"Round","ANG",192,63.05814,-145.99866,2024-06-27,"LT","458",1220,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",432.739991958614,NA,NA,NA
"Round","ANG",40,63.05687,-145.99161,2024-06-14,"LT","460",1188,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",434.944868944657,NA,NA,NA
"Round","ANG",197,63.05812,-145.99831,2024-06-27,"LT","466",1280,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",441.559499902785,NA,NA,NA
"Round","ANG",196,63.05812,-145.99831,2024-06-27,"LT","487",1560,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",464.710708256232,NA,NA,NA
"Round","ANG",42,63.05687,-145.99161,2024-06-14,"LT","488",1656,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",465.813146749254,NA,NA,NA
"Round","ANG",8,63.05121,-145.98885,2024-06-11,"LT","504",1588,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",483.452162637595,NA,NA,NA
"Round","ANG",46,63.05679,-145.99168,2024-06-14,"LT","507",1588,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",486.759478116659,NA,NA,NA
"Round","ANG",190,63.05814,-145.99866,2024-06-27,"LT","507",1610,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",486.759478116659,NA,NA,NA
"Round","ANG",12,63.05348,-145.98588,2024-06-12,"LT","510",1928,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",490.066793595723,NA,NA,NA
"Round","ANG",22,63.05638,-145.99023,2024-06-13,"LT","510",1450,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",490.066793595723,NA,NA,NA
"Shallow","ANG",72,63.07768,-145.95684,2024-06-24,"LT","480",1610,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",456.993638805083,NA,NA,NA
"Shallow","ANG",12,63.07344,-145.96399,2024-06-14,"LT","504",1440,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",483.452162637595,NA,NA,NA
"Shallow","ANG",70,63.07815,-145.95749,2024-06-23,"LT","510",2608,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",490.066793595723,NA,NA,NA
"Shallow","ANG",76,63.07768,-145.95684,2024-06-24,"LT","525",2160,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",506.603370991042,NA,NA,NA
"Shallow","ANG",75,63.07768,-145.95684,2024-06-24,"LT","540",2140,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Shallow_Round","n2","n2",523.139948386362,NA,NA,NA
"Upper","ANG",16,63.03856,-146.05456,2024-06-20,"LT","388",750,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Upper","n2","n2",355.569297447122,NA,NA,NA
"Upper","ANG",9,63.02684,-146.06536,2024-06-14,"LT","415",907.18474,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Upper","n2","n2",385.335136758698,NA,NA,NA
"Upper","ANG",20,63.03923,-146.04921,2024-06-17,"LT","517",4250,NA,NA,NA,NA,NA,"n2","Gear = Baited Lure",4,"Upper","n2","n2",497.783863046872,NA,NA,NA
"Lower","ANG",8,63.1262,-145.96318,2024-04-11,"LT","295",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",3,"Lower","n2","n2",253.04251759614,NA,NA,NA
"Lower","ANG",7,63.13771,-145.96034,2024-04-10,"LT","305",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",3,"Lower","n2","n2",264.066902526353,NA,NA,NA
"Lower","ANG",11,63.1262,-145.96318,2024-04-11,"LT","324",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",3,"Lower","n2","n2",285.013233893758,NA,NA,NA
"Lower","ANG",6,63.13771,-145.96034,2024-04-10,"LT","380",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",3,"Lower","n2","n2",346.749789502952,NA,NA,NA
"Lower","ANG",4,63.12634,-145.96353,2024-04-10,"LT","386",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",3,"Lower","n2","n2",353.36442046108,NA,NA,NA
"Lower","ANG",76,63.13485,-145.96643,2024-04-11,"LT","578",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",3,"Lower","n2","n2",565.032611121172,NA,NA,NA
"Lower","ANG",73,63.13485,-145.96643,2024-04-10,"LT","585",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",3,"Lower","n2","n2",572.749680572321,NA,NA,NA
"Lower","ANG",114,63.12627,-145.96425,2024-06-18,"LT","323",330,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",283.910795400737,NA,NA,NA
"Lower","ANG",4,63.13555,-145.95807,2024-06-11,"LT","325",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",286.115672386779,NA,NA,NA
"Lower","ANG",112,63.13836,-145.96121,2024-06-18,"LT","325",350,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",286.115672386779,NA,NA,NA
"Lower","ANG",85,63.13867,-145.95855,2024-06-17,"LT","326",370,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",287.218110879801,NA,NA,NA
"Lower","ANG",116,63.12714,-145.96473,2024-06-18,"LT","328",370,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",289.422987865843,NA,NA,NA
"Lower","ANG",80,63.13873,-145.96238,2024-06-17,"LT","341",440,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",303.75468827512,NA,NA,NA
"Lower","ANG",61,63.13812,-145.96046,2024-06-14,"LT","376",450,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",342.340035530866,NA,NA,NA
"Lower","ANG",93,63.13713,-145.964,2024-06-17,"LT","391",680,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",358.876612926186,NA,NA,NA
"Lower","ANG",115,63.12671,-145.96462,2024-06-18,"LT","393",630,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",361.081489912229,NA,NA,NA
"Lower","ANG",3,63.13528,-145.96624,2024-06-11,"LT","406",680,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",375.413190321506,NA,NA,NA
"Lower","ANG",77,63.13927,-145.96193,2024-06-17,"LT","412",750,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",382.027821279634,NA,NA,NA
"Lower","ANG",84,63.13792,-145.96221,2024-06-17,"LT","412",860,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",382.027821279634,NA,NA,NA
"Lower","ANG",8,63.12926,-145.97293,2024-06-11,"LT","415",794,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",385.335136758698,NA,NA,NA
"Lower","ANG",78,63.13927,-145.96193,2024-06-17,"LT","417",910,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",387.54001374474,NA,NA,NA
"Lower","ANG",66,63.13708,-145.96436,2024-06-14,"LT","418",860,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",388.642452237762,NA,NA,NA
"Lower","ANG",2,63.13716,-145.96336,2024-06-11,"LT","433",907,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",405.179029633081,NA,NA,NA
"Lower","ANG",67,63.1393,-145.95688,2024-06-14,"LT","446",980,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",419.510730042358,NA,NA,NA
"Lower","ANG",75,63.13824,-145.96158,2024-06-17,"LT","458",1160,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",432.739991958614,NA,NA,NA
"Lower","ANG",82,63.13792,-145.96221,2024-06-17,"LT","482",1580,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",459.198515791126,NA,NA,NA
"Lower","ANG",104,63.13833,-145.96042,2024-06-18,"LT","506",1710,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",485.657039623637,NA,NA,NA
